#{"t_start": 1749007907.105998, "env_id": "None"}
r,l,t,current_walls,walls_broken
-1190.0,1000,969.692425,45,0
-545.0,480,971.432816,54,5
1610.0,268,972.292114,49,0
1445.0,127,972.703372,52,0
1215.0,127,973.222451,54,0
1045.0,350,974.514599,50,0
1780.0,178,975.218608,48,3
1005.0,204,976.032659,49,2
1355.0,90,976.366926,52,4
1455.0,50,976.540617,54,0
1930.0,356,977.717192,44,0
1150.0,381,979.029191,49,4
245.0,224,979.793229,51,3
-30.0,448,981.537659,47,4
-1685.0,912,984.662491,42,3
-520.0,540,986.506607,49,2
945.0,621,988.587502,45,0
1425.0,173,989.170447,51,0
1195.0,152,989.661362,52,2
165.0,707,992.123482,49,2
1015.0,209,992.833111,54,0
1205.0,99,993.166129,54,0
685.0,893,997.156146,47,0
990.0,436,998.579336,49,0
1540.0,57,998.761203,54,0
765.0,38,998.890193,58,1
2305.0,315,999.903043,47,0
2495.0,419,1001.264668,43,1
530.0,248,1002.083563,53,0
1125.0,58,1002.274619,53,1
2115.0,262,1003.122189,47,0
970.0,26,1003.217531,55,0
1200.0,261,1004.055094,51,0
545.0,470,1005.646871,52,0
385.0,11,1005.684983,59,3
10.0,1000,1009.025434,49,0
-145.0,297,1009.987235,51,5
1230.0,252,1010.82267,52,0
585.0,389,1012.158998,52,0
-165.0,627,1014.159905,46,5
-100.0,531,1015.851282,51,0
-2175.0,1000,1019.086922,55,0
-2270.0,1000,1022.454196,54,0
125.0,603,1024.520033,49,0
1095.0,279,1025.463223,49,0
270.0,449,1026.94597,52,0
840.0,173,1027.50629,55,0
1000.0,286,1028.489908,52,0
810.0,496,1031.183212,47,2
95.0,6,1031.196269,61,4
65.0,18,1031.259457,62,3
-565.0,1000,1034.597211,45,0
555.0,573,1036.477035,48,0
-1360.0,1000,1039.772028,49,0
1235.0,86,1040.043261,52,0
1605.0,68,1040.273044,52,0
1035.0,139,1040.723403,54,0
210.0,488,1042.323947,51,0
1440.0,114,1042.701176,52,0
1525.0,64,1042.919572,52,0
30.0,7,1042.933423,62,3
1180.0,24,1043.011449,55,0
535.0,13,1043.062108,58,3
535.0,13,1043.101463,58,3
700.0,23,1043.177437,58,0
30.0,7,1043.190103,62,3
1065.0,323,1044.23566,49,0
-1795.0,1000,1047.506534,49,0
415.0,69,1047.724096,59,3
-2125.0,1000,1050.965557,49,0
680.0,66,1051.182386,55,3
720.0,443,1052.600282,49,0
425.0,184,1053.195828,53,3
-815.0,203,1053.840054,59,0
420.0,155,1054.341846,59,0
560.0,162,1054.875548,55,0
1375.0,92,1055.178405,53,0
95.0,6,1055.1905,61,4
155.0,29,1055.278535,61,1
445.0,493,1056.859943,49,0
200.0,103,1057.176635,58,1
645.0,337,1058.271941,49,3
40.0,6,1058.284167,62,3
1335.0,169,1058.857853,52,0
1565.0,50,1059.027529,52,0
-515.0,1000,1062.280755,44,0
-3680.0,1000,1066.512644,56,0
80.0,111,1066.876051,59,3
-1720.0,369,1068.062757,59,3
400.0,58,1068.241193,59,3
45.0,6,1068.266773,62,3
-330.0,321,1069.313613,55,1
-325.0,66,1069.532618,62,3
-500.0,84,1069.803215,62,3
135.0,103,1070.130203,59,3
-15.0,5,1070.161618,63,2
240.0,212,1070.843168,55,1
180.0,99,1071.161966,59,3
75.0,133,1071.597931,58,1
370.0,60,1071.818256,59,3
-1955.0,856,1074.560012,45,3
-1735.0,906,1077.476735,49,0
1580.0,224,1078.19945,47,0
490.0,15,1078.25043,59,3
1075.0,538,1079.983197,45,3
-220.0,592,1081.89134,48,2
-1190.0,641,1083.976902,50,0
865.0,531,1085.703573,46,0
-110.0,137,1086.159329,59,3
-15.0,191,1086.769549,59,3
1845.0,250,1087.596747,47,0
2070.0,179,1088.173922,49,0
45.0,6,1088.186541,62,3
1585.0,450,1089.642229,48,0
485.0,568,1091.500413,47,0
1415.0,115,1091.86382,51,0
680.0,240,1092.656388,49,5
1045.0,192,1093.295039,52,0
2220.0,113,1093.68565,49,0
970.0,114,1094.063212,52,2
1770.0,207,1094.74822,48,0
840.0,799,1098.332079,43,0
1335.0,67,1098.559526,51,5
965.0,133,1099.001523,51,5
1455.0,30,1099.103024,51,5
1800.0,61,1099.297356,51,0
1100.0,96,1099.605682,51,5
625.0,169,1100.155975,51,5
40.0,6,1100.170923,62,3
1735.0,181,1100.749423,48,0
-575.0,312,1101.785304,57,1
-980.0,1000,1105.111734,49,0
-3365.0,884,1107.93886,57,1
-2455.0,929,1111.086707,48,0
1365.0,106,1111.437352,52,0
1655.0,395,1112.796946,44,3
1110.0,120,1113.218107,54,0
890.0,373,1114.526629,48,0
1380.0,254,1115.4847,51,0
1120.0,89,1115.793838,54,0
1070.0,27,1115.88653,55,0
1075.0,643,1118.056083,47,0
1610.0,116,1118.454233,51,0
1850.0,40,1118.58678,51,0
1015.0,432,1120.018756,51,0
1585.0,194,1120.781315,51,0
1735.0,245,1121.725709,47,4
95.0,6,1121.752527,61,4
-130.0,799,1124.533392,48,0
-420.0,294,1125.517034,54,0
-1110.0,341,1126.670611,56,3
-3300.0,903,1129.985968,58,1
-1515.0,416,1131.467653,61,1
985.0,486,1134.189681,46,0
1375.0,124,1134.597588,51,3
405.0,86,1134.875989,58,1
295.0,7,1134.900859,61,1
1625.0,172,1135.470702,51,0
1125.0,239,1136.32059,51,1
1200.0,51,1136.501161,54,0
885.0,341,1137.688098,51,0
1005.0,119,1138.116905,51,4
640.0,38,1138.245635,59,0
-365.0,573,1140.243921,51,0
790.0,478,1141.848658,49,0
850.0,32,1141.954343,57,0
390.0,11,1141.993508,59,3
635.0,172,1142.539438,55,0
795.0,134,1142.967603,51,4
1255.0,98,1143.27304,51,0
1020.0,126,1143.678691,51,0
1180.0,164,1144.203534,51,0
1565.0,173,1144.759282,51,0
1605.0,30,1144.846593,50,5
1075.0,243,1145.663792,51,0
1955.0,38,1145.790337,51,0
390.0,558,1147.548646,48,0
575.0,541,1149.295883,49,0
1810.0,144,1149.773079,51,0
1590.0,102,1150.103336,51,0
1725.0,45,1150.251226,51,0
1600.0,102,1150.58095,51,0
1600.0,38,1150.696207,50,4
1115.0,191,1151.309613,51,0
1825.0,98,1151.612995,51,0
1480.0,68,1151.830253,52,0
830.0,136,1152.261222,54,2
1445.0,105,1152.60596,51,0
340.0,713,1154.94159,44,0
-890.0,1000,1158.156461,47,0
-1435.0,721,1160.5141,51,0
-1985.0,827,1163.510508,50,0
-60.0,28,1163.598548,63,2
-2280.0,871,1167.556066,53,0
2110.0,122,1167.996826,46,5
110.0,57,1168.203364,61,1
1710.0,199,1168.88276,47,4
-775.0,152,1169.392299,63,2
-265.0,110,1169.755796,61,1
-725.0,194,1170.417575,61,1
1075.0,522,1172.274255,47,0
880.0,811,1175.16255,44,0
1915.0,93,1175.484627,49,0
-495.0,1000,1178.979868,47,0
-1115.0,219,1179.806667,63,2
-1755.0,1000,1183.856323,47,0
-645.0,1000,1187.275954,46,0
-790.0,1000,1190.816371,50,0
95.0,6,1190.840789,61,4
-1150.0,889,1193.785511,46,0
855.0,260,1194.750714,54,0
390.0,10,1194.79781,59,3
1130.0,297,1195.801377,50,0
-205.0,1000,1199.112664,45,0
-225.0,43,1199.270504,62,3
1145.0,160,1199.855693,49,1
-240.0,489,1201.486658,49,1
2015.0,119,1201.863569,48,1
-135.0,99,1203.127908,59,3
1815.0,141,1203.601086,49,0
1700.0,122,1204.001677,47,4
145.0,6,1204.027918,62,3
2130.0,234,1204.76554,47,0
130.0,774,1207.217109,46,0
-200.0,53,1207.382447,63,2
900.0,175,1207.940995,51,0
1285.0,422,1209.29553,48,0
640.0,346,1210.408251,50,1
935.0,23,1210.470688,56,0
530.0,96,1210.773855,56,0
145.0,6,1210.79841,62,3
1370.0,202,1211.426379,49,0
795.0,157,1211.932916,55,1
1515.0,268,1212.787451,49,0
2100.0,315,1213.836811,45,0
910.0,36,1213.956423,58,0
1615.0,66,1214.182988,52,0
240.0,490,1215.780487,50,1
1465.0,39,1215.919502,52,4
1090.0,98,1216.244648,54,1
1035.0,563,1218.037691,49,0
650.0,17,1218.100358,58,1
1475.0,107,1218.427882,51,1
1005.0,341,1219.528439,47,0
1585.0,209,1220.213675,49,0
1350.0,118,1220.578548,53,0
1615.0,136,1221.004833,51,0
40.0,6,1221.029453,62,3
1645.0,93,1221.316617,51,0
1515.0,146,1221.78162,51,0
1195.0,45,1221.934828,55,0
45.0,6,1221.95176,62,3
1675.0,151,1222.456809,51,0
2065.0,114,1222.824825,48,0
1325.0,216,1223.507467,47,0
1225.0,362,1224.650634,49,0
45.0,6,1224.67496,62,3
1735.0,38,1224.788703,52,0
1940.0,57,1224.96544,49,3
-20.0,31,1225.067403,63,2
-15.0,5,1225.080146,63,2
1750.0,105,1225.431675,51,0
1510.0,197,1226.045438,49,0
1145.0,80,1226.29971,55,0
1830.0,150,1226.763438,48,2
1445.0,150,1227.248682,51,0
1095.0,481,1228.77068,44,0
45.0,6,1228.800197,62,3
1325.0,33,1228.90618,53,2
1230.0,127,1229.311437,52,0
1930.0,228,1230.034776,49,0
950.0,28,1230.122652,55,1
1725.0,84,1230.418684,51,0
1475.0,100,1230.761288,53,0
2225.0,96,1231.073258,48,0
1930.0,68,1231.330874,50,3
1400.0,39,1231.451565,52,4
2460.0,132,1231.912002,44,0
1730.0,40,1232.04309,52,0
655.0,265,1232.921651,54,0
530.0,314,1233.922032,51,1
1300.0,32,1234.026563,52,4
2025.0,163,1234.550141,47,0
2090.0,225,1236.296316,48,0
-55.0,101,1236.626997,59,3
1070.0,471,1238.125827,43,0
-2215.0,716,1240.567252,50,1
1115.0,195,1241.248101,50,4
-1290.0,682,1243.934208,46,4
-70.0,35,1244.049473,62,3
-740.0,327,1245.458759,52,4
520.0,491,1247.813697,46,0
710.0,584,1476.042948,42,2
1090.0,184,1476.650797,51,1
-890.0,1000,1480.132063,45,0
-175.0,672,1482.28052,44,0
150.0,856,1485.059103,39,3
840.0,308,1486.027346,49,0
45.0,6,1486.039903,62,3
1870.0,235,1486.792347,50,0
765.0,168,1487.335843,54,0
1190.0,80,1487.594511,54,0
1180.0,28,1487.684156,55,1
1440.0,100,1487.998312,54,1
40.0,6,1488.010978,62,3
1140.0,22,1488.085833,56,0
1260.0,28,1488.174973,55,0
1415.0,80,1488.429625,54,0
1250.0,352,1489.583776,46,0
1120.0,99,1489.907844,54,0
-1115.0,785,1492.442028,43,0
490.0,11,1492.481129,59,3
1345.0,161,1492.985308,51,4
50.0,6,1492.99861,62,3
25.0,1000,1496.176811,48,0
-300.0,1000,1500.4334,45,0
-485.0,437,1501.978934,52,4
-865.0,1000,1505.601723,43,0
185.0,8,1505.62649,61,4
1665.0,295,1506.559077,51,0
1310.0,394,1613.284978,51,0
1380.0,85,1613.592521,53,0
990.0,107,1613.974089,54,1
2205.0,176,1614.654771,45,0
-965.0,142,1615.174418,63,2
1425.0,390,1616.6456,45,1
830.0,22,1616.709452,58,1
1280.0,398,1618.140928,46,0
1705.0,45,1618.297624,52,0
2000.0,73,1618.539084,49,0
2140.0,139,1619.014133,47,0
1175.0,26,1619.113308,55,1
-310.0,49,1619.274094,63,2
2270.0,216,1619.984559,45,0
1345.0,59,1620.187542,53,2
150.0,6,1620.204105,62,3
1885.0,51,1620.399373,50,1
2640.0,211,1621.190088,44,0
1465.0,32,1621.307875,53,2
120.0,1000,1624.701232,46,0
670.0,106,1625.050352,56,3
-1460.0,777,1627.788725,51,0
905.0,40,1627.946081,56,2
1510.0,71,1628.181658,52,0
1495.0,54,1628.367735,53,0
2030.0,466,1629.921354,43,0
-180.0,62,1630.125868,63,2
1855.0,132,1630.582823,49,0
1595.0,479,1632.458433,43,2
2315.0,126,1632.92606,44,5
975.0,660,1635.13182,38,5
2210.0,104,1635.47303,47,2
685.0,89,1635.758246,54,4
1825.0,109,1636.12106,50,1
1400.0,44,1636.289711,54,0
585.0,1000,1641.311665,42,0
1035.0,66,1641.551214,56,2
1205.0,290,1642.653245,52,0
1475.0,469,1644.248697,44,1
-1370.0,582,1646.175541,53,5
980.0,556,1648.168508,44,0
1440.0,288,1649.125611,49,0
2325.0,243,1649.946224,45,0
2640.0,153,1650.443905,43,4
2160.0,200,1651.10491,44,3
1145.0,21,1651.170818,56,0
380.0,12,1651.208196,59,3
2280.0,660,1653.561629,43,0
595.0,879,1656.481546,38,0
1580.0,317,1657.517524,46,5
1995.0,105,1657.886886,49,0
865.0,577,1659.856905,45,0
1770.0,105,1660.220201,48,3
2765.0,343,1661.395087,41,1
1930.0,673,1663.661038,39,3
40.0,6,1663.688911,62,3
625.0,18,1663.741781,58,1
2315.0,359,1665.049795,43,0
195.0,8,1665.079374,61,4
2435.0,256,1665.9676,42,0
495.0,868,1669.008759,43,0
40.0,6,1669.021869,62,3
785.0,22,1669.098406,57,2
1730.0,458,1670.624849,44,0
145.0,6,1670.649926,62,3
735.0,19,1670.710517,58,1
1690.0,112,1671.144377,50,0
1070.0,910,1675.180138,42,0
915.0,28,1675.308392,56,2
2350.0,318,1676.465556,43,0
1615.0,96,1676.777428,50,0
1415.0,128,1677.196609,52,0
1285.0,144,1677.662289,53,0
1565.0,189,1678.266196,51,0
2270.0,205,1678.909638,47,0
495.0,10,1678.949603,59,3
2180.0,113,1679.305528,49,0
2160.0,400,1680.628726,44,0
2430.0,545,1682.393976,41,0
1995.0,276,1683.299083,46,0
390.0,11,1683.335391,59,3
2315.0,326,1684.415796,39,5
630.0,16,1684.466676,58,1
630.0,16,1684.519483,58,1
-1040.0,606,1686.568048,52,0
1610.0,127,1686.997312,50,0
1390.0,64,1687.197161,54,2
-515.0,781,1689.741272,48,0
2485.0,148,1690.221505,46,0
630.0,19,1690.284289,58,1
1275.0,122,1690.662304,54,2
1425.0,26,1690.752166,54,1
1725.0,352,1692.003766,46,0
1770.0,38,1692.120521,51,0
1770.0,227,1692.966669,47,0
1840.0,383,1694.50315,45,0
310.0,595,1696.456215,42,0
1150.0,372,1697.619416,49,0
1260.0,102,1697.972005,53,5
415.0,411,1699.301118,50,0
590.0,145,1699.752158,55,3
-570.0,165,1700.270853,61,1
-2000.0,1000,1703.515934,50,0
195.0,89,1703.814608,60,1
-3110.0,1000,1707.325328,58,0
-2365.0,1000,1711.869113,47,0
-1290.0,203,1712.536905,63,2
320.0,429,1714.004784,50,0
550.0,372,1715.181122,46,4
975.0,161,1715.70601,54,0
505.0,173,1716.294101,52,5
200.0,788,1718.847011,47,0
1855.0,481,1720.395393,44,0
-1690.0,883,1723.194155,47,4
2615.0,359,1724.330738,43,0
-220.0,489,1725.856054,52,0
375.0,425,1727.204596,53,1
2300.0,509,1728.801514,43,0
2060.0,314,1729.793375,45,0
1595.0,436,1731.160521,45,0
930.0,323,1732.182376,48,4
1440.0,63,1732.368801,51,4
1005.0,189,1733.005333,52,0
-1370.0,1000,1736.210149,47,5
-90.0,413,1737.520865,51,0
385.0,11,1737.563496,59,3
-2220.0,1000,1740.705831,54,0
-245.0,822,1744.198822,45,4
-2165.0,1000,1747.341394,56,0
1205.0,344,1748.423558,46,0
-585.0,776,1750.84153,47,0
-1470.0,1000,1754.027153,48,0
-2070.0,1000,1757.17117,47,0
1110.0,96,1757.472599,52,4
505.0,260,1758.306727,53,0
1475.0,123,1758.699861,51,2
380.0,87,1758.976639,60,1
30.0,571,1760.769044,46,0
-80.0,17,1760.830869,63,2
-55.0,549,1762.547086,50,0
-2480.0,1000,1765.685775,51,0
-20.0,172,1766.218236,58,3
-20.0,6,1766.231468,63,2
1785.0,247,1767.005787,48,0
-160.0,30,1767.104003,63,2
-25.0,278,1767.990777,57,0
2325.0,207,1768.642008,44,0
2290.0,283,1769.545655,44,0
1240.0,842,1772.181299,43,0
2140.0,457,1773.627393,45,0
2395.0,161,1775.063273,45,0
1555.0,45,1775.201576,52,0
-675.0,115,1775.563618,62,3
845.0,595,1777.40763,42,3
1355.0,335,1778.482659,44,3
-380.0,180,1779.05685,58,3
-655.0,1000,1782.269251,41,0
-1345.0,214,1782.984545,63,2
-420.0,916,1786.09914,44,0
880.0,29,1786.188687,58,0
1720.0,27,1786.28515,50,2
820.0,17,1786.336026,58,0
1380.0,22,1786.399247,53,3
1475.0,29,1786.501826,53,0
1035.0,20,1786.576676,56,3
2565.0,86,1786.85326,44,0
2155.0,122,1787.24632,48,0
1055.0,48,1787.414634,54,3
3120.0,176,1787.981841,41,3
2605.0,170,1788.508759,44,1
2825.0,220,1789.200577,41,0
2035.0,113,1789.554362,49,0
1365.0,72,1789.781514,53,0
2830.0,174,1790.343021,44,0
1775.0,185,1790.923708,49,0
2175.0,87,1791.222865,48,0
1950.0,385,1792.532939,42,0
2115.0,304,1793.659901,39,5
500.0,601,1795.67635,44,0
2890.0,255,1796.497236,43,3
960.0,149,1796.960673,56,0
2570.0,145,1797.426065,44,2
2120.0,155,1797.919761,45,3
785.0,81,1798.179973,53,1
1530.0,55,1798.348948,52,0
1925.0,747,1800.709486,29,4
1720.0,46,1800.858009,52,4
2215.0,269,1801.688931,45,0
45.0,6,1801.701871,62,3
1405.0,87,1801.978743,53,0
-155.0,746,1804.341165,36,5
875.0,19,1804.39068,57,2
885.0,662,1806.476669,44,0
1935.0,134,1806.910157,47,1
1245.0,78,1807.158255,53,1
1440.0,63,1808.291725,53,0
-905.0,1000,1811.434905,44,0
-330.0,416,1812.751429,58,0
305.0,917,1815.681182,45,0
-55.0,19,1815.74312,63,2
-360.0,78,1816.037324,63,2
2100.0,303,1817.002027,41,5
-235.0,55,1817.178104,63,2
1195.0,86,1817.450656,54,2
545.0,187,1818.072321,57,2
1555.0,33,1818.17296,53,0
2455.0,118,1818.550236,45,0
1375.0,228,1819.274763,46,0
1355.0,706,1821.599393,44,0
1225.0,295,1822.552685,46,0
-630.0,531,1824.460295,57,0
935.0,173,1825.047352,53,0
1760.0,210,1825.730509,49,0
1290.0,78,1825.983215,54,0
945.0,86,1826.255373,57,0
530.0,166,1826.815524,55,0
-25.0,7,1826.842526,63,2
2525.0,141,1827.290799,44,0
485.0,11,1827.33004,59,3
495.0,11,1827.357697,59,0
1655.0,513,1828.994372,43,0
-2505.0,1000,1832.232713,49,0
-645.0,857,1834.99488,45,0
-460.0,73,1835.231346,63,2
1020.0,468,1836.718865,47,0
910.0,51,1836.91957,57,0
1095.0,78,1837.179956,57,0
1465.0,730,1839.518818,42,0
1810.0,211,1840.227052,50,0
625.0,12,1840.263903,58,3
1870.0,240,1841.956398,50,0
825.0,280,1842.854514,53,3
305.0,101,1843.184707,57,1
1050.0,388,1844.447747,54,0
395.0,504,1846.076496,52,0
0.0,634,1848.171591,52,2
1555.0,98,1848.489298,52,0
970.0,23,1848.565931,55,2
995.0,367,1849.707143,53,0
1875.0,215,1850.398845,48,0
900.0,78,1850.673542,57,0
2300.0,206,1851.347214,45,4
-2595.0,1000,1854.621449,56,0
1235.0,96,1854.927668,53,0
1345.0,113,1855.286209,50,0
-50.0,26,1855.37486,61,4
3075.0,204,1856.027225,42,0
1325.0,28,1856.11684,54,0
1705.0,371,1857.296498,46,4
640.0,20,1857.359425,58,0
150.0,6,1857.37217,62,3
1570.0,29,1857.460661,53,1
2490.0,402,1858.755082,43,0
1005.0,102,1859.070633,56,0
1165.0,43,1859.209787,56,0
2525.0,162,1859.781794,45,0
1130.0,52,1859.948066,56,0
1095.0,64,1860.164555,56,0
2190.0,323,1861.167991,44,0
795.0,300,1862.133752,52,0
1405.0,35,1862.252559,54,0
995.0,59,1862.446158,56,0
1545.0,406,1863.743459,45,0
-3500.0,1000,1866.944858,53,0
-3265.0,1000,1870.110418,52,0
-880.0,1000,1873.311272,44,0
-30.0,17,1873.372978,62,3
630.0,481,1875.836501,48,0
-1510.0,1000,1878.988046,51,0
1880.0,47,1879.143643,52,0
1415.0,29,1879.231837,56,0
1815.0,568,1881.040908,41,0
775.0,184,1881.628288,54,0
1935.0,344,1882.70492,44,0
380.0,936,1885.63018,42,0
-1820.0,504,1887.218079,57,2
-200.0,450,1888.661522,48,4
160.0,496,1890.221908,44,4
-130.0,40,1890.34494,63,2
-1150.0,190,1890.94405,63,2
1200.0,243,1891.720002,49,1
-120.0,21,1891.784485,63,2
-255.0,59,1891.972561,63,2
-705.0,152,1892.443923,63,2
-45.0,11,1892.469928,63,2
130.0,665,1894.563643,52,0
-645.0,153,1895.046371,63,2
-220.0,52,1895.210311,63,2
1055.0,1000,1898.392888,40,0
-20.0,8,1898.417919,63,2
-140.0,77,1898.655472,63,2
-320.0,154,1899.14316,63,2
-455.0,140,1899.582168,63,2
-400.0,106,1899.907208,63,2
315.0,78,1900.156042,57,2
480.0,433,1901.540921,50,2
-250.0,56,1901.717966,63,2
-620.0,116,1902.081685,63,2
1755.0,555,1903.845367,43,1
-100.0,49,1903.999123,62,3
1745.0,41,1904.126624,50,3
2910.0,290,1905.058453,40,0
-25.0,33,1905.159659,62,3
2720.0,470,1907.590344,41,0
980.0,694,1909.799445,43,0
1375.0,235,1910.545348,49,0
-1935.0,1000,1913.805606,53,0
-465.0,117,1914.182435,62,3
-680.0,265,1915.083991,59,0
-720.0,1000,1918.32011,44,0
-2260.0,1000,1921.516147,50,0
1240.0,978,1924.736387,42,0
-225.0,76,1924.978539,63,2
15.0,37,1925.091687,63,2
940.0,1000,1928.274105,43,0
200.0,1000,1931.447157,43,0
-1685.0,1000,1934.759605,43,0
1015.0,871,1937.644716,40,3
1030.0,131,1938.144705,56,0
3100.0,213,1938.935937,41,0
-575.0,126,1939.335865,63,2
1475.0,483,1941.836756,38,3
385.0,13,1941.875294,59,3
1430.0,149,1942.365938,55,0
3065.0,210,1943.067516,40,3
1725.0,235,1943.878716,49,0
-350.0,521,1945.683651,56,0
-425.0,1000,1948.909213,44,0
1925.0,115,1949.293964,52,0
1580.0,37,1949.409925,52,4
1690.0,104,1949.746883,51,2
1440.0,46,1949.891255,53,0
1215.0,91,1950.181878,54,0
2355.0,139,1950.667184,46,0
-115.0,39,1950.791961,63,2
1590.0,75,1951.021342,54,0
-1210.0,1000,1954.295249,49,0
155.0,65,1954.506168,59,3
305.0,86,1954.779509,59,0
2245.0,115,1955.157521,50,2
2320.0,112,1955.520142,45,4
-65.0,30,1955.609389,63,2
1655.0,31,1955.713753,53,3
2510.0,176,1956.272125,43,2
2125.0,171,1956.807748,49,0
150.0,6,1956.820409,62,3
1925.0,172,1957.404942,48,2
2650.0,106,1957.750719,47,2
1550.0,54,1957.923071,54,0
2355.0,177,1958.495285,45,0
3120.0,96,1958.808249,44,0
2890.0,276,1959.693259,42,0
1685.0,48,1959.844222,52,0
2555.0,106,1960.205597,45,1
735.0,19,1960.279596,58,0
2885.0,101,1960.613057,46,1
2190.0,90,1960.901997,51,0
2570.0,362,1962.088025,39,5
2680.0,207,1962.767314,43,1
45.0,6,1962.782635,62,3
1045.0,16,1962.834471,56,0
1730.0,24,1962.909714,50,4
3210.0,219,1963.644654,41,3
-1925.0,1000,1966.842197,46,0
-515.0,109,1967.183414,63,2
450.0,59,1967.381426,58,0
-5.0,23,1967.458264,63,2
1895.0,154,1967.954615,46,0
-1195.0,208,1968.612509,63,2
-495.0,92,1968.89958,63,2
945.0,129,1969.342281,56,0
1005.0,171,1969.885376,54,0
-5.0,30,1969.986805,63,2
-1645.0,1000,1973.279653,45,0
920.0,567,1976.036456,41,4
1030.0,132,1976.457884,54,0
1455.0,94,1976.74685,53,3
985.0,27,1976.835734,56,3
1325.0,269,1977.681962,45,4
-590.0,114,1978.057748,63,2
2565.0,193,1978.681055,38,5
1425.0,24,1978.755296,54,1
1250.0,272,1979.649215,45,0
1445.0,52,1979.839451,54,0
-220.0,71,1980.085378,63,2
2485.0,169,1980.6378,43,0
675.0,137,1981.085952,55,0
795.0,261,1981.91173,46,4
1815.0,39,1982.038862,50,0
1915.0,28,1982.127327,50,3
1335.0,22,1982.203089,54,0
3170.0,183,1982.834499,41,1
1065.0,325,1983.864314,42,4
3580.0,257,1984.670226,39,0
2080.0,212,1985.342609,42,4
1845.0,123,1985.732152,50,0
2165.0,158,1986.225456,45,1
1210.0,74,1986.462014,53,0
530.0,84,1986.728511,56,5
1905.0,92,1987.02593,50,1
2400.0,295,1987.954768,39,3
1540.0,375,1989.132455,40,5
2320.0,153,1989.607928,40,5
900.0,469,1991.098147,44,4
985.0,536,1992.802557,36,5
-1300.0,1000,1996.077332,44,0
370.0,487,1997.661856,46,0
1740.0,52,1997.843199,52,1
1875.0,53,1998.027217,52,0
1470.0,193,1998.635039,51,0
2535.0,119,1999.038596,46,0
1440.0,19,1999.091631,54,2
1975.0,472,2000.620724,36,5
1900.0,132,2001.044412,52,0
1845.0,142,2001.524778,52,0
1225.0,402,2002.825472,52,0
390.0,11,2002.861658,59,3
1510.0,94,2003.178552,53,0
1470.0,44,2003.318167,52,2
1515.0,139,2003.76607,52,0
1380.0,39,2003.889399,54,1
1365.0,526,2005.592338,51,0
1605.0,341,2006.661901,51,0
